gameId,gameDate,teamCity,teamName,teamId,opponentTeamCity,opponentTeamName,opponentTeamId,home,win,teamScore,opponentScore,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,numMinutes,q1Points,q2Points,q3Points,q4Points,benchPoints,biggestLead,biggestScoringRun,leadChanges,pointsFastBreak,pointsFromTurnovers,pointsInThePaint,pointsSecondChance,timesTied,timeoutsRemaining,seasonWins,seasonLosses,coachId,gameId,gameType,gameLabel,gameSubLabel,seriesGameNumber
20000526,2001-01-13 20:30:00,Milwaukee,Bucks,1610612749,New Jersey,Nets,1610612751,1,1,115,81,28.0,6.0,6.0,83.0,44.0,0.53,13.0,6.0,0.462,22.0,21.0,0.955,36.0,9.0,45.0,19.0,10.0,34.0,240.0,,,,,,,,,,,,,,,,,,20000526,Regular Season,,,
20000510,2001-01-11 19:30:00,Atlanta,Hawks,1610612737,Golden State,Warriors,1610612744,1,1,107,96,22.0,6.0,8.0,81.0,42.0,0.519,4.0,2.0,0.5,22.0,21.0,0.955,29.0,10.0,39.0,17.0,16.0,11.0,240.0,,,,,,,,,,,,,,,,,,20000510,Regular Season,,,
20000233,2000-12-02 19:30:00,New York,Knicks,1610612752,Minnesota,Timberwolves,1610612750,1,1,100,90,15.0,3.0,5.0,64.0,37.0,0.578,10.0,4.0,0.4,24.0,22.0,0.917,31.0,10.0,41.0,20.0,20.0,10.0,240.0,,,,,,,,,,,,,,,,,,20000233,Regular Season,,,
20000084,2000-11-10 22:30:00,Atlanta,Hawks,1610612737,Los Angeles,Clippers,1610612746,0,0,106,115,20.0,4.0,11.0,70.0,37.0,0.529,13.0,6.0,0.462,28.0,26.0,0.929,17.0,5.0,22.0,23.0,17.0,-9.0,240.0,,,,,,,,,,,,,,,,,,20000084,Regular Season,,,
20000021,2000-11-02 19:30:00,New York,Knicks,1610612752,Atlanta,Hawks,1610612737,1,1,94,69,22.0,5.0,4.0,68.0,34.0,0.5,13.0,7.0,0.538,21.0,19.0,0.905,34.0,2.0,36.0,21.0,13.0,25.0,240.0,,,,,,,,,,,,,,,,,,20000021,Regular Season,,,
29901183,2000-04-19 20:00:00,Dallas,Mavericks,1610612742,Minnesota,Timberwolves,1610612750,0,1,113,107,25.0,3.0,8.0,77.0,41.0,0.532,22.0,10.0,0.455,23.0,21.0,0.913,30.0,8.0,38.0,12.0,13.0,6.0,240.0,,,,,,,,,,,,,,,,,,29901183,Regular Season,,,
29901090,2000-04-07 22:00:00,Houston,Rockets,1610612745,Seattle,SuperSonics,1610612760,0,1,119,116,24.0,6.0,5.0,82.0,44.0,0.537,22.0,9.0,0.409,24.0,22.0,0.917,27.0,9.0,36.0,19.0,17.0,3.0,240.0,,,,,,,,,,,,,,,,,,29901090,Regular Season,,,
29901072,2000-04-05 20:30:00,Sacramento,Kings,1610612758,San Antonio,Spurs,1610612759,0,1,108,98,25.0,4.0,10.0,77.0,39.0,0.506,11.0,6.0,0.545,26.0,24.0,0.923,31.0,10.0,41.0,17.0,16.0,10.0,240.0,,,,,,,,,,,,,,,,,,29901072,Regular Season,,,
29901028,2000-03-30 19:30:00,Phoenix,Suns,1610612756,Atlanta,Hawks,1610612737,0,1,118,74,32.0,7.0,20.0,94.0,49.0,0.521,12.0,8.0,0.667,13.0,12.0,0.923,37.0,12.0,49.0,18.0,9.0,44.0,240.0,,,,,,,,,,,,,,,,,,29901028,Regular Season,,,
29900999,2000-03-26 15:00:00,Denver,Nuggets,1610612743,New Jersey,Nets,1610612751,0,1,112,110,26.0,12.0,3.0,88.0,44.0,0.5,23.0,10.0,0.435,14.0,14.0,1.0,36.0,15.0,51.0,27.0,16.0,2.0,240.0,,,,,,,,,,,,,,,,,,29900999,Regular Season,,,
29900972,2000-03-22 19:00:00,Philadelphia,76ers,1610612755,Toronto,Raptors,1610612761,1,1,106,93,25.0,4.0,7.0,74.0,41.0,0.554,9.0,4.0,0.444,22.0,20.0,0.909,30.0,6.0,36.0,17.0,15.0,13.0,240.0,,,,,,,,,,,,,,,,,,29900972,Regular Season,,,
29900931,2000-03-17 19:30:00,New York,Knicks,1610612752,Charlotte,Hornets,1610612766,0,1,118,99,25.0,4.0,6.0,76.0,42.0,0.553,9.0,6.0,0.667,31.0,28.0,0.903,29.0,10.0,39.0,19.0,15.0,19.0,240.0,,,,,,,,,,,,,,,,,,29900931,Regular Season,,,
29900930,2000-03-17 19:00:00,Philadelphia,76ers,1610612755,Utah,Jazz,1610612762,1,1,99,97,30.0,4.0,10.0,82.0,41.0,0.5,12.0,6.0,0.5,12.0,11.0,0.917,27.0,9.0,36.0,26.0,14.0,2.0,240.0,,,,,,,,,,,,,,,,,,29900930,Regular Season,,,
29900927,2000-03-16 20:30:00,Dallas,Mavericks,1610612742,San Antonio,Spurs,1610612759,0,1,110,88,26.0,3.0,9.0,79.0,41.0,0.519,23.0,12.0,0.522,17.0,16.0,0.941,27.0,7.0,34.0,30.0,11.0,22.0,240.0,,,,,,,,,,,,,,,,,,29900927,Regular Season,,,
29900898,2000-03-12 18:00:00,Portland,Trail Blazers,1610612757,Washington,Wizards,1610612764,0,1,102,86,18.0,6.0,4.0,68.0,35.0,0.515,17.0,10.0,0.588,24.0,22.0,0.917,39.0,9.0,48.0,19.0,19.0,16.0,240.0,,,,,,,,,,,,,,,,,,29900898,Regular Season,,,
29900732,2000-02-18 20:00:00,Minnesota,Timberwolves,1610612750,Vancouver,Grizzlies,1610612763,1,1,103,91,33.0,6.0,11.0,78.0,40.0,0.513,10.0,4.0,0.4,21.0,19.0,0.905,28.0,5.0,33.0,22.0,13.0,12.0,240.0,,,,,,,,,,,,,,,,,,29900732,Regular Season,,,
29900714,2000-02-15 22:30:00,Phoenix,Suns,1610612756,Sacramento,Kings,1610612758,0,1,117,108,37.0,1.0,12.0,87.0,45.0,0.517,11.0,5.0,0.455,23.0,22.0,0.957,31.0,15.0,46.0,20.0,18.0,9.0,240.0,,,,,,,,,,,,,,,,,,29900714,Regular Season,,,
29900701,2000-02-10 22:30:00,Vancouver,Grizzlies,1610612763,Los Angeles,Clippers,1610612746,0,1,112,90,20.0,4.0,7.0,82.0,44.0,0.537,9.0,4.0,0.444,22.0,20.0,0.909,28.0,12.0,40.0,16.0,16.0,22.0,240.0,,,,,,,,,,,,,,,,,,29900701,Regular Season,,,
29900678,2000-02-07 20:00:00,Indiana,Pacers,1610612754,Philadelphia,76ers,1610612755,1,1,109,84,27.0,12.0,6.0,80.0,43.0,0.538,19.0,12.0,0.632,12.0,11.0,0.917,36.0,7.0,43.0,16.0,11.0,25.0,240.0,,,,,,,,,,,,,,,,,,29900678,Regular Season,,,
29900623,2000-01-30 12:00:00,New York,Knicks,1610612752,Sacramento,Kings,1610612758,1,1,120,111,24.0,2.0,8.0,82.0,44.0,0.537,13.0,8.0,0.615,24.0,24.0,1.0,32.0,7.0,39.0,20.0,17.0,9.0,240.0,,,,,,,,,,,,,,,,,,29900623,Regular Season,,,
29900552,2000-01-20 19:30:00,Detroit,Pistons,1610612765,New Jersey,Nets,1610612751,0,0,120,122,21.0,2.0,6.0,72.0,39.0,0.542,8.0,4.0,0.5,42.0,38.0,0.905,27.0,7.0,34.0,22.0,11.0,-2.0,240.0,,,,,,,,,,,,,,,,,,29900552,Regular Season,,,
29900497,2000-01-12 21:00:00,Seattle,SuperSonics,1610612760,Denver,Nuggets,1610612743,0,1,103,93,28.0,1.0,7.0,70.0,35.0,0.5,20.0,11.0,0.55,23.0,22.0,0.957,35.0,6.0,41.0,18.0,18.0,10.0,240.0,,,,,,,,,,,,,,,,,,29900497,Regular Season,,,
29900487,2000-01-11 20:00:00,Miami,Heat,1610612748,Minnesota,Timberwolves,1610612750,0,1,116,106,38.0,3.0,6.0,81.0,45.0,0.556,15.0,11.0,0.733,16.0,15.0,0.938,28.0,8.0,36.0,18.0,12.0,10.0,240.0,,,,,,,,,,,,,,,,,,29900487,Regular Season,,,
29900481,2000-01-10 20:00:00,Milwaukee,Bucks,1610612749,Charlotte,Hornets,1610612766,1,1,137,87,46.0,7.0,9.0,86.0,55.0,0.64,23.0,13.0,0.565,15.0,14.0,0.933,31.0,12.0,43.0,18.0,13.0,50.0,240.0,,,,,,,,,,,,,,,,,,29900481,Regular Season,,,
29900474,2000-01-09 18:00:00,Minnesota,Timberwolves,1610612750,Philadelphia,76ers,1610612755,0,1,123,112,37.0,6.0,3.0,81.0,52.0,0.642,6.0,4.0,0.667,16.0,15.0,0.938,24.0,12.0,36.0,25.0,12.0,11.0,240.0,,,,,,,,,,,,,,,,,,29900474,Regular Season,,,
29900358,1999-12-21 19:00:00,Indiana,Pacers,1610612754,Seattle,SuperSonics,1610612760,1,1,113,103,32.0,8.0,8.0,87.0,46.0,0.529,24.0,12.0,0.5,10.0,9.0,0.9,31.0,6.0,37.0,20.0,10.0,10.0,240.0,,,,,,,,,,,,,,,,,,29900358,Regular Season,,,
29900303,1999-12-14 20:00:00,New York,Knicks,1610612752,Houston,Rockets,1610612745,0,1,101,90,20.0,4.0,9.0,74.0,39.0,0.527,12.0,7.0,0.583,17.0,16.0,0.941,30.0,4.0,34.0,22.0,13.0,11.0,240.0,,,,,,,,,,,,,,,,,,29900303,Regular Season,,,
29900301,1999-12-14 19:30:00,Cleveland,Cavaliers,1610612739,Boston,Celtics,1610612738,1,1,115,88,34.0,4.0,10.0,81.0,43.0,0.531,12.0,6.0,0.5,24.0,23.0,0.958,31.0,12.0,43.0,27.0,15.0,27.0,240.0,,,,,,,,,,,,,,,,,,29900301,Regular Season,,,
29900160,1999-11-24 19:00:00,San Antonio,Spurs,1610612759,Boston,Celtics,1610612738,0,1,121,98,35.0,8.0,5.0,81.0,47.0,0.58,16.0,8.0,0.5,21.0,19.0,0.905,34.0,9.0,43.0,20.0,14.0,23.0,240.0,,,,,,,,,,,,,,,,,,29900160,Regular Season,,,
49800026,1999-05-14 19:00:00,Detroit,Pistons,1610612765,Atlanta,Hawks,1610612737,1,1,103,82,26.0,1.0,6.0,79.0,43.0,0.544,13.0,7.0,0.538,11.0,10.0,0.909,26.0,7.0,33.0,23.0,10.0,21.0,240.0,,,,,,,,,,,,,,,,,,49800026,Playoffs,East - First Round,,4.0
29800686,1999-05-01 19:30:00,Chicago,Bulls,1610612741,Miami,Heat,1610612748,0,1,101,86,23.0,1.0,5.0,67.0,39.0,0.582,12.0,5.0,0.417,20.0,18.0,0.9,36.0,5.0,41.0,17.0,13.0,15.0,240.0,,,,,,,,,,,,,,,,,,29800686,Regular Season,,,
29800655,1999-04-27 20:00:00,Orlando,Magic,1610612753,Indiana,Pacers,1610612754,0,1,88,87,18.0,3.0,5.0,72.0,39.0,0.542,7.0,4.0,0.571,6.0,6.0,1.0,28.0,7.0,35.0,23.0,14.0,1.0,240.0,,,,,,,,,,,,,,,,,,29800655,Regular Season,,,
29800607,1999-04-21 20:30:00,Dallas,Mavericks,1610612742,Houston,Rockets,1610612745,0,1,109,95,25.0,7.0,9.0,87.0,46.0,0.529,12.0,5.0,0.417,13.0,12.0,0.923,32.0,7.0,39.0,19.0,8.0,14.0,240.0,,,,,,,,,,,,,,,,,,29800607,Regular Season,,,
29800493,1999-04-07 20:30:00,Milwaukee,Bucks,1610612749,Cleveland,Cavaliers,1610612739,1,1,99,91,24.0,3.0,8.0,67.0,38.0,0.567,13.0,10.0,0.769,14.0,13.0,0.929,22.0,8.0,30.0,29.0,16.0,8.0,240.0,,,,,,,,,,,,,,,,,,29800493,Regular Season,,,
29800393,1999-03-26 20:30:00,Dallas,Mavericks,1610612742,Denver,Nuggets,1610612743,1,1,98,79,15.0,5.0,9.0,78.0,40.0,0.513,12.0,5.0,0.417,13.0,13.0,1.0,29.0,5.0,34.0,20.0,12.0,19.0,240.0,,,,,,,,,,,,,,,,,,29800393,Regular Season,,,
29800312,1999-03-16 20:30:00,Phoenix,Suns,1610612756,Milwaukee,Bucks,1610612749,0,1,110,92,27.0,1.0,11.0,71.0,38.0,0.535,13.0,6.0,0.462,31.0,28.0,0.903,28.0,15.0,43.0,22.0,21.0,18.0,240.0,,,,,,,,,,,,,,,,,,29800312,Regular Season,,,
29800307,1999-03-16 19:30:00,New York,Knicks,1610612752,Los Angeles,Clippers,1610612746,1,1,113,89,19.0,5.0,11.0,68.0,38.0,0.559,14.0,9.0,0.643,31.0,28.0,0.903,30.0,6.0,36.0,29.0,16.0,24.0,240.0,,,,,,,,,,,,,,,,,,29800307,Regular Season,,,
29800151,1999-02-24 19:00:00,Indiana,Pacers,1610612754,Toronto,Raptors,1610612761,1,1,104,84,23.0,4.0,7.0,78.0,42.0,0.538,11.0,5.0,0.455,16.0,15.0,0.938,32.0,8.0,40.0,22.0,9.0,20.0,240.0,,,,,,,,,,,,,,,,,,29800151,Regular Season,,,
29800083,1999-02-16 19:30:00,Cleveland,Cavaliers,1610612739,Orlando,Magic,1610612753,1,1,90,78,29.0,7.0,14.0,64.0,34.0,0.531,11.0,8.0,0.727,14.0,14.0,1.0,24.0,5.0,29.0,29.0,24.0,12.0,240.0,,,,,,,,,,,,,,,,,,29800083,Regular Season,,,
29800061,1999-02-11 22:30:00,Indiana,Pacers,1610612754,Vancouver,Grizzlies,1610612763,0,1,101,97,24.0,5.0,4.0,77.0,40.0,0.519,16.0,7.0,0.438,15.0,14.0,0.933,24.0,13.0,37.0,18.0,11.0,4.0,240.0,,,,,,,,,,,,,,,,,,29800061,Regular Season,,,
29701022,1998-03-28 21:00:00,Utah,Jazz,1610612762,Los Angeles,Lakers,1610612747,1,1,106,91,21.0,5.0,6.0,73.0,38.0,0.521,11.0,5.0,0.455,27.0,25.0,0.926,30.0,12.0,42.0,26.0,16.0,15.0,240.0,,,,,,,,,,,,,,,,,,29701022,Regular Season,,,
29701015,1998-03-27 19:00:00,Indiana,Pacers,1610612754,Charlotte,Hornets,1610612766,1,1,133,96,36.0,5.0,9.0,87.0,52.0,0.598,20.0,11.0,0.55,19.0,18.0,0.947,36.0,9.0,45.0,34.0,4.0,37.0,240.0,,,,,,,,,,,,,,,,,,29701015,Regular Season,,,
29700923,1998-03-15 12:00:00,Utah,Jazz,1610612762,Detroit,Pistons,1610612765,0,1,109,98,27.0,1.0,6.0,73.0,38.0,0.521,12.0,5.0,0.417,31.0,28.0,0.903,32.0,7.0,39.0,22.0,13.0,11.0,240.0,,,,,,,,,,,,,,,,,,29700923,Regular Season,,,
29700763,1998-02-20 21:00:00,Phoenix,Suns,1610612756,Charlotte,Hornets,1610612766,1,1,115,99,30.0,4.0,6.0,76.0,44.0,0.579,15.0,6.0,0.4,23.0,21.0,0.913,36.0,5.0,41.0,21.0,17.0,16.0,240.0,,,,,,,,,,,,,,,,,,29700763,Regular Season,,,
29700706,1998-02-12 22:00:00,Vancouver,Grizzlies,1610612763,Houston,Rockets,1610612745,1,0,103,112,25.0,2.0,7.0,73.0,39.0,0.534,7.0,5.0,0.714,22.0,20.0,0.909,30.0,9.0,39.0,23.0,20.0,-9.0,240.0,,,,,,,,,,,,,,,,,,29700706,Regular Season,,,
29700603,1998-01-26 20:30:00,San Antonio,Spurs,1610612759,Houston,Rockets,1610612745,1,1,115,90,32.0,11.0,4.0,78.0,46.0,0.59,3.0,2.0,0.667,23.0,21.0,0.913,40.0,8.0,48.0,24.0,15.0,25.0,240.0,,,,,,,,,,,,,,,,,,29700603,Regular Season,,,
29700582,1998-01-23 19:00:00,Utah,Jazz,1610612762,Indiana,Pacers,1610612754,0,0,102,106,21.0,2.0,12.0,74.0,38.0,0.514,5.0,2.0,0.4,26.0,24.0,0.923,26.0,8.0,34.0,20.0,14.0,-4.0,240.0,,,,,,,,,,,,,,,,,,29700582,Regular Season,,,
29700576,1998-01-22 19:30:00,Cleveland,Cavaliers,1610612739,Sacramento,Kings,1610612758,1,1,112,96,33.0,3.0,12.0,81.0,44.0,0.543,9.0,5.0,0.556,20.0,19.0,0.95,27.0,14.0,41.0,23.0,21.0,16.0,240.0,,,,,,,,,,,,,,,,,,29700576,Regular Season,,,
29700539,1998-01-17 19:00:00,Washington,Wizards,1610612764,Los Angeles,Clippers,1610612746,1,1,108,99,20.0,2.0,11.0,78.0,43.0,0.551,10.0,4.0,0.4,20.0,18.0,0.9,27.0,7.0,34.0,22.0,10.0,9.0,240.0,,,,,,,,,,,,,,,,,,29700539,Regular Season,,,
29700513,1998-01-13 21:00:00,Orlando,Magic,1610612753,Denver,Nuggets,1610612743,0,1,98,84,27.0,4.0,11.0,69.0,36.0,0.522,11.0,6.0,0.545,21.0,20.0,0.952,24.0,11.0,35.0,16.0,15.0,14.0,240.0,,,,,,,,,,,,,,,,,,29700513,Regular Season,,,
29700414,1997-12-30 19:00:00,Indiana,Pacers,1610612754,New Jersey,Nets,1610612751,1,1,109,91,40.0,4.0,10.0,77.0,47.0,0.61,12.0,5.0,0.417,11.0,10.0,0.909,35.0,5.0,40.0,28.0,17.0,18.0,240.0,,,,,,,,,,,,,,,,,,29700414,Regular Season,,,
29700342,1997-12-19 19:00:00,Washington,Wizards,1610612764,Charlotte,Hornets,1610612766,1,1,106,86,34.0,5.0,9.0,85.0,44.0,0.518,7.0,4.0,0.571,15.0,14.0,0.933,36.0,13.0,49.0,24.0,15.0,20.0,240.0,,,,,,,,,,,,,,,,,,29700342,Regular Season,,,
29700192,1997-11-27 19:00:00,Indiana,Pacers,1610612754,Vancouver,Grizzlies,1610612763,1,1,106,85,29.0,4.0,16.0,79.0,44.0,0.557,12.0,7.0,0.583,12.0,11.0,0.917,25.0,8.0,33.0,24.0,18.0,21.0,240.0,,,,,,,,,,,,,,,,,,29700192,Regular Season,,,
29700111,1997-11-15 19:30:00,New York,Knicks,1610612752,Sacramento,Kings,1610612758,1,1,114,87,24.0,4.0,9.0,75.0,41.0,0.547,10.0,6.0,0.6,28.0,26.0,0.929,32.0,11.0,43.0,27.0,15.0,27.0,240.0,,,,,,,,,,,,,,,,,,29700111,Regular Season,,,
29601098,1997-04-08 22:30:00,Houston,Rockets,1610612745,Los Angeles,Clippers,1610612746,0,1,127,117,21.0,1.0,6.0,71.0,42.0,0.592,20.0,10.0,0.5,36.0,33.0,0.917,35.0,3.0,38.0,22.0,19.0,10.0,240.0,,,,,,,,,,,,,,,,,,29601098,Regular Season,,,
29601068,1997-04-04 21:00:00,Phoenix,Suns,1610612756,Denver,Nuggets,1610612743,0,1,122,113,32.0,6.0,12.0,96.0,49.0,0.51,19.0,9.0,0.474,16.0,15.0,0.938,22.0,14.0,36.0,15.0,8.0,9.0,240.0,,,,,,,,,,,,,,,,,,29601068,Regular Season,,,
29600944,1997-03-18 19:30:00,New York,Knicks,1610612752,Vancouver,Grizzlies,1610612763,1,1,98,73,25.0,6.0,9.0,83.0,42.0,0.506,14.0,6.0,0.429,8.0,8.0,1.0,31.0,12.0,43.0,19.0,13.0,25.0,240.0,,,,,,,,,,,,,,,,,,29600944,Regular Season,,,
29600719,1997-02-15 20:30:00,Atlanta,Hawks,1610612737,San Antonio,Spurs,1610612759,0,1,109,89,29.0,11.0,11.0,84.0,44.0,0.524,20.0,10.0,0.5,12.0,11.0,0.917,29.0,16.0,45.0,17.0,15.0,20.0,240.0,,,,,,,,,,,,,,,,,,29600719,Regular Season,,,
29600708,1997-02-14 19:30:00,Charlotte,Hornets,1610612766,Detroit,Pistons,1610612765,1,0,103,109,30.0,6.0,2.0,72.0,38.0,0.528,13.0,7.0,0.538,22.0,20.0,0.909,31.0,7.0,38.0,20.0,21.0,-6.0,240.0,,,,,,,,,,,,,,,,,,29600708,Regular Season,,,
29600602,1997-01-26 13:00:00,Milwaukee,Bucks,1610612749,San Antonio,Spurs,1610612759,1,1,94,76,17.0,6.0,15.0,69.0,35.0,0.507,10.0,4.0,0.4,22.0,20.0,0.909,26.0,6.0,32.0,20.0,13.0,18.0,240.0,,,,,,,,,,,,,,,,,,29600602,Regular Season,,,
29600563,1997-01-21 19:30:00,Houston,Rockets,1610612745,Charlotte,Hornets,1610612766,0,0,108,114,18.0,4.0,6.0,76.0,41.0,0.539,18.0,8.0,0.444,19.0,18.0,0.947,24.0,7.0,31.0,31.0,17.0,-6.0,240.0,,,,,,,,,,,,,,,,,,29600563,Regular Season,,,
29600543,1997-01-18 21:00:00,Dallas,Mavericks,1610612742,Denver,Nuggets,1610612743,0,1,107,104,23.0,4.0,12.0,78.0,39.0,0.5,15.0,7.0,0.467,24.0,22.0,0.917,26.0,9.0,35.0,18.0,13.0,3.0,240.0,,,,,,,,,,,,,,,,,,29600543,Regular Season,,,
29600326,1996-12-17 19:30:00,New York,Knicks,1610612752,Utah,Jazz,1610612762,1,1,99,94,22.0,3.0,7.0,66.0,33.0,0.5,17.0,7.0,0.412,28.0,26.0,0.929,27.0,5.0,32.0,23.0,17.0,5.0,240.0,,,,,,,,,,,,,,,,,,29600326,Regular Season,,,
29600313,1996-12-14 20:00:00,Cleveland,Cavaliers,1610612739,Minnesota,Timberwolves,1610612750,0,1,101,93,24.0,4.0,4.0,76.0,39.0,0.513,14.0,6.0,0.429,18.0,17.0,0.944,20.0,12.0,32.0,25.0,8.0,8.0,240.0,,,,,,,,,,,,,,,,,,29600313,Regular Season,,,
29600214,1996-11-30 20:30:00,Charlotte,Hornets,1610612766,Milwaukee,Bucks,1610612749,0,1,94,87,25.0,3.0,7.0,74.0,37.0,0.5,13.0,8.0,0.615,13.0,12.0,0.923,27.0,8.0,35.0,18.0,16.0,7.0,240.0,,,,,,,,,,,,,,,,,,29600214,Regular Season,,,
29600109,1996-11-15 19:30:00,Detroit,Pistons,1610612765,Washington,Bullets,1610612764,1,1,95,84,18.0,0.0,5.0,68.0,38.0,0.559,10.0,5.0,0.5,15.0,14.0,0.933,24.0,6.0,30.0,19.0,14.0,11.0,240.0,,,,,,,,,,,,,,,,,,29600109,Regular Season,,,
49500045,1996-05-12 20:00:00,Utah,Jazz,1610612762,San Antonio,Spurs,1610612759,1,1,101,86,27.0,5.0,10.0,68.0,36.0,0.529,11.0,8.0,0.727,23.0,21.0,0.913,27.0,6.0,33.0,24.0,16.0,15.0,240.0,,,,,,,,,,,,,,,,,,49500045,Playoffs,,,4.0
29501164,1996-04-19 20:00:00,Charlotte,Hornets,1610612766,New York,Knicks,1610612752,0,1,115,108,18.0,0.0,5.0,75.0,41.0,0.547,20.0,9.0,0.45,26.0,24.0,0.923,29.0,6.0,35.0,21.0,12.0,7.0,240.0,,,,,,,,,,,,,,,,,,29501164,Regular Season,,,
29501100,1996-04-10 20:00:00,Cleveland,Cavaliers,1610612739,Orlando,Magic,1610612753,0,0,104,116,24.0,7.0,7.0,68.0,37.0,0.544,22.0,11.0,0.5,21.0,19.0,0.905,18.0,4.0,22.0,24.0,11.0,-12.0,240.0,,,,,,,,,,,,,,,,,,29501100,Regular Season,,,
29501050,1996-04-03 20:00:00,Cleveland,Cavaliers,1610612739,Los Angeles,Lakers,1610612747,1,1,105,89,30.0,7.0,7.0,71.0,38.0,0.535,20.0,11.0,0.55,19.0,18.0,0.947,25.0,11.0,36.0,20.0,11.0,16.0,240.0,,,,,,,,,,,,,,,,,,29501050,Regular Season,,,
29500986,1996-03-26 20:00:00,Toronto,Raptors,1610612761,Atlanta,Hawks,1610612737,1,0,111,114,32.0,7.0,10.0,86.0,50.0,0.581,11.0,5.0,0.455,6.0,6.0,1.0,22.0,12.0,34.0,26.0,14.0,-3.0,240.0,,,,,,,,,,,,,,,,,,29500986,Regular Season,,,
29500993,1996-03-26 20:00:00,Washington,Bullets,1610612764,Cleveland,Cavaliers,1610612739,0,1,96,89,31.0,2.0,7.0,71.0,39.0,0.549,10.0,6.0,0.6,12.0,12.0,1.0,24.0,6.0,30.0,14.0,16.0,7.0,240.0,,,,,,,,,,,,,,,,,,29500993,Regular Season,,,
29500924,1996-03-17 20:00:00,Charlotte,Hornets,1610612766,Phoenix,Suns,1610612756,1,1,103,102,34.0,3.0,7.0,75.0,39.0,0.52,16.0,7.0,0.438,20.0,18.0,0.9,26.0,11.0,37.0,17.0,17.0,1.0,240.0,,,,,,,,,,,,,,,,,,29500924,Regular Season,,,
29500911,1996-03-15 20:00:00,Minnesota,Timberwolves,1610612750,Sacramento,Kings,1610612758,1,1,113,87,28.0,5.0,14.0,72.0,37.0,0.514,11.0,6.0,0.545,36.0,33.0,0.917,32.0,7.0,39.0,25.0,19.0,26.0,240.0,,,,,,,,,,,,,,,,,,29500911,Regular Season,,,
29500878,1996-03-10 20:00:00,New York,Knicks,1610612752,Chicago,Bulls,1610612741,1,1,104,72,27.0,3.0,8.0,80.0,43.0,0.538,21.0,10.0,0.476,8.0,8.0,1.0,32.0,7.0,39.0,19.0,11.0,32.0,240.0,,,,,,,,,,,,,,,,,,29500878,Regular Season,,,
29500809,1996-03-01 20:00:00,Minnesota,Timberwolves,1610612750,Charlotte,Hornets,1610612766,1,1,105,101,23.0,4.0,4.0,76.0,38.0,0.5,11.0,5.0,0.455,25.0,24.0,0.96,28.0,11.0,39.0,22.0,16.0,4.0,240.0,,,,,,,,,,,,,,,,,,29500809,Regular Season,,,
29500673,1996-02-08 20:00:00,Charlotte,Hornets,1610612766,Sacramento,Kings,1610612758,1,1,115,105,36.0,6.0,10.0,83.0,45.0,0.542,14.0,8.0,0.571,18.0,17.0,0.944,24.0,11.0,35.0,22.0,16.0,10.0,240.0,,,,,,,,,,,,,,,,,,29500673,Regular Season,,,
29500629,1996-02-02 20:00:00,Cleveland,Cavaliers,1610612739,Phoenix,Suns,1610612756,1,1,107,85,35.0,6.0,13.0,77.0,41.0,0.532,25.0,12.0,0.48,13.0,13.0,1.0,25.0,9.0,34.0,20.0,13.0,22.0,240.0,,,,,,,,,,,,,,,,,,29500629,Regular Season,,,
29500484,1996-01-12 20:00:00,Dallas,Mavericks,1610612742,Phoenix,Suns,1610612756,0,1,140,130,37.0,3.0,6.0,85.0,51.0,0.6,20.0,8.0,0.4,33.0,30.0,0.909,30.0,9.0,39.0,26.0,16.0,10.0,265.0,,,,,,,,,,,,,,,,,,29500484,Regular Season,,,
29500218,1995-12-03 20:00:00,Miami,Heat,1610612748,Toronto,Raptors,1610612761,0,1,112,94,23.0,7.0,9.0,70.0,39.0,0.557,15.0,6.0,0.4,31.0,28.0,0.903,30.0,8.0,38.0,21.0,17.0,18.0,240.0,,,,,,,,,,,,,,,,,,29500218,Regular Season,,,
29500161,1995-11-25 20:00:00,Toronto,Raptors,1610612761,Atlanta,Hawks,1610612737,0,0,102,114,25.0,3.0,8.0,72.0,38.0,0.528,12.0,5.0,0.417,23.0,21.0,0.913,25.0,11.0,36.0,24.0,21.0,-12.0,240.0,,,,,,,,,,,,,,,,,,29500161,Regular Season,,,
29500055,1995-11-09 20:00:00,Dallas,Mavericks,1610612742,Milwaukee,Bucks,1610612749,1,1,104,94,23.0,6.0,4.0,84.0,44.0,0.524,23.0,11.0,0.478,5.0,5.0,1.0,29.0,10.0,39.0,13.0,19.0,10.0,240.0,,,,,,,,,,,,,,,,,,29500055,Regular Season,,,
49400038,1995-05-11 20:00:00,Phoenix,Suns,1610612756,Houston,Rockets,1610612745,1,1,118,94,29.0,4.0,5.0,86.0,45.0,0.523,24.0,11.0,0.458,18.0,17.0,0.944,34.0,11.0,45.0,24.0,13.0,24.0,240.0,,,,,,,,,,,,,,,,,,49400038,Playoffs,,,2.0
